sale_id,sale_date,sale_hour,item_id,item_name,category,quantity,unit_price,total_amount,weather,temperature,day_of_week
S00002130,2026-01-16,17,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,15.7,4
S00002131,2026-01-16,17,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,15.7,4
S00002132,2026-01-16,17,I001,アイスクリーム バニラ,アイス,2,180,360,sunny,15.7,4
S00002133,2026-01-16,17,B003,チキン南蛮弁当,弁当,2,548,1096,sunny,15.7,4
S00002134,2026-01-16,17,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,15.7,4
S00002135,2026-01-16,17,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,15.7,4
S00002136,2026-01-16,17,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,15.7,4
S00002137,2026-01-16,17,SW01,シュークリーム,スイーツ,1,150,150,sunny,15.7,4
S00002138,2026-01-16,17,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,15.7,4
S00002139,2026-01-16,17,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,15.7,4
S00002140,2026-01-16,17,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,15.7,4
S00002141,2026-01-16,17,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,15.7,4
S00002142,2026-01-16,17,SW02,プリン,スイーツ,1,180,180,sunny,15.7,4
S00002143,2026-01-16,17,I002,アイスクリーム チョコ,アイス,3,180,540,sunny,15.7,4
S00002144,2026-01-16,17,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,15.7,4
S00002145,2026-01-16,17,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,15.7,4
S00002146,2026-01-16,17,D001,お茶 500ml,飲料,2,150,300,sunny,15.7,4
S00002147,2026-01-16,17,K001,からあげクン レギュラー,ホットスナック,3,238,714,sunny,15.7,4
S00002148,2026-01-16,17,B002,のり弁当,弁当,1,398,398,sunny,15.7,4
S00002149,2026-01-16,17,L001,Lチキ,ホットスナック,1,210,210,sunny,15.7,4
S00002150,2026-01-16,18,O002,おにぎり ツナマヨ,おにぎり,3,130,390,sunny,15.7,4
S00002151,2026-01-16,18,N001,肉まん,中華まん,1,150,150,sunny,15.7,4
S00002152,2026-01-16,18,C001,カップ麺 醤油,カップ麺,2,220,440,sunny,15.7,4
S00002153,2026-01-16,18,SW01,シュークリーム,スイーツ,2,150,300,sunny,15.7,4
S00002154,2026-01-16,18,L001,Lチキ,ホットスナック,2,210,420,sunny,15.7,4
S00002155,2026-01-16,18,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,15.7,4
S00002156,2026-01-16,18,SW01,シュークリーム,スイーツ,1,150,150,sunny,15.7,4
S00002157,2026-01-16,18,D004,コーラ 500ml,飲料,1,170,170,sunny,15.7,4
S00002158,2026-01-16,18,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,15.7,4
S00002159,2026-01-16,18,SW02,プリン,スイーツ,3,180,540,sunny,15.7,4
S00002160,2026-01-16,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,15.7,4
S00002161,2026-01-16,18,D004,コーラ 500ml,飲料,1,170,170,sunny,15.7,4
S00002162,2026-01-16,18,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,15.7,4
S00002163,2026-01-16,19,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,15.7,4
S00002164,2026-01-16,19,C001,カップ麺 醤油,カップ麺,3,220,660,sunny,15.7,4
S00002165,2026-01-16,19,SW02,プリン,スイーツ,2,180,360,sunny,15.7,4
S00002166,2026-01-16,19,D004,コーラ 500ml,飲料,1,170,170,sunny,15.7,4
S00002167,2026-01-16,19,L001,Lチキ,ホットスナック,1,210,210,sunny,15.7,4
S00002168,2026-01-16,19,D002,コーヒー 缶,飲料,1,130,130,sunny,15.7,4
S00002169,2026-01-16,19,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,15.7,4
S00002170,2026-01-16,19,L001,Lチキ,ホットスナック,1,210,210,sunny,15.7,4
S00002171,2026-01-16,19,O004,おにぎり 梅,おにぎり,3,120,360,sunny,15.7,4
S00002172,2026-01-16,19,O004,おにぎり 梅,おにぎり,1,120,120,sunny,15.7,4
S00002173,2026-01-16,19,N002,ピザまん,中華まん,1,150,150,sunny,15.7,4
S00002174,2026-01-16,19,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,15.7,4
S00002175,2026-01-16,19,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,15.7,4
S00002176,2026-01-16,19,K001,からあげクン レギュラー,ホットスナック,3,238,714,sunny,15.7,4
S00002177,2026-01-16,19,D003,スポーツドリンク,飲料,1,160,160,sunny,15.7,4
S00002178,2026-01-16,19,D003,スポーツドリンク,飲料,1,160,160,sunny,15.7,4
S00002179,2026-01-16,19,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,15.7,4
S00002180,2026-01-16,19,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,15.7,4
S00002181,2026-01-16,19,OD02,おでん たまご,おでん,1,100,100,sunny,15.7,4
S00002182,2026-01-16,19,D004,コーラ 500ml,飲料,1,170,170,sunny,15.7,4
S00002183,2026-01-16,19,B002,のり弁当,弁当,1,398,398,sunny,15.7,4
S00002184,2026-01-16,19,L001,Lチキ,ホットスナック,1,210,210,sunny,15.7,4
S00002185,2026-01-16,19,B003,チキン南蛮弁当,弁当,3,548,1644,sunny,15.7,4
S00002186,2026-01-16,19,SW01,シュークリーム,スイーツ,1,150,150,sunny,15.7,4
S00002187,2026-01-16,20,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,15.7,4
S00002188,2026-01-16,20,SW01,シュークリーム,スイーツ,1,150,150,sunny,15.7,4
S00002189,2026-01-16,20,D003,スポーツドリンク,飲料,1,160,160,sunny,15.7,4
S00002190,2026-01-16,20,C001,カップ麺 醤油,カップ麺,3,220,660,sunny,15.7,4
S00002191,2026-01-16,20,B003,チキン南蛮弁当,弁当,1,548,548,sunny,15.7,4
S00002192,2026-01-16,20,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,15.7,4
S00002193,2026-01-16,20,O004,おにぎり 梅,おにぎり,1,120,120,sunny,15.7,4
S00002194,2026-01-16,20,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,15.7,4
S00002195,2026-01-16,20,D001,お茶 500ml,飲料,2,150,300,sunny,15.7,4
S00002196,2026-01-16,21,D001,お茶 500ml,飲料,1,150,150,sunny,15.7,4
S00002197,2026-01-16,21,OD01,おでん 大根,おでん,1,90,90,sunny,15.7,4
S00002198,2026-01-16,21,SW02,プリン,スイーツ,1,180,180,sunny,15.7,4
S00002199,2026-01-16,21,B003,チキン南蛮弁当,弁当,1,548,548,sunny,15.7,4
S00002200,2026-01-16,22,D004,コーラ 500ml,飲料,1,170,170,sunny,15.7,4
S00002201,2026-01-16,22,O004,おにぎり 梅,おにぎり,1,120,120,sunny,15.7,4
S00002202,2026-01-16,22,O004,おにぎり 梅,おにぎり,1,120,120,sunny,15.7,4
S00002203,2026-01-16,23,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,15.7,4
S00002204,2026-01-16,23,D003,スポーツドリンク,飲料,1,160,160,sunny,15.7,4
S00002205,2026-01-16,23,D001,お茶 500ml,飲料,1,150,150,sunny,15.7,4
S00002206,2026-01-16,23,OD01,おでん 大根,おでん,1,90,90,sunny,15.7,4
S00002207,2026-01-16,23,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,15.7,4
S00002208,2026-01-17,6,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,14.7,5
S00002209,2026-01-17,6,L001,Lチキ,ホットスナック,1,210,210,cloudy,14.7,5
S00002210,2026-01-17,6,N001,肉まん,中華まん,1,150,150,cloudy,14.7,5
S00002211,2026-01-17,6,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002212,2026-01-17,6,I002,アイスクリーム チョコ,アイス,2,180,360,cloudy,14.7,5
S00002213,2026-01-17,6,N001,肉まん,中華まん,1,150,150,cloudy,14.7,5
S00002214,2026-01-17,6,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002215,2026-01-17,6,B001,幕の内弁当,弁当,1,498,498,cloudy,14.7,5
S00002216,2026-01-17,6,B002,のり弁当,弁当,1,398,398,cloudy,14.7,5
S00002217,2026-01-17,6,D001,お茶 500ml,飲料,3,150,450,cloudy,14.7,5
S00002218,2026-01-17,6,D002,コーヒー 缶,飲料,1,130,130,cloudy,14.7,5
S00002219,2026-01-17,7,L002,Lチキ 旨辛,ホットスナック,1,210,210,cloudy,14.7,5
S00002220,2026-01-17,7,OD03,おでん ちくわ,おでん,2,110,220,cloudy,14.7,5
S00002221,2026-01-17,7,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002222,2026-01-17,7,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,14.7,5
S00002223,2026-01-17,7,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,14.7,5
S00002224,2026-01-17,7,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002225,2026-01-17,7,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002226,2026-01-17,7,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002227,2026-01-17,7,O002,おにぎり ツナマヨ,おにぎり,1,130,130,cloudy,14.7,5
S00002228,2026-01-17,7,OD02,おでん たまご,おでん,1,100,100,cloudy,14.7,5
S00002229,2026-01-17,7,K001,からあげクン レギュラー,ホットスナック,2,238,476,cloudy,14.7,5
S00002230,2026-01-17,7,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002231,2026-01-17,7,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002232,2026-01-17,7,D002,コーヒー 缶,飲料,1,130,130,cloudy,14.7,5
S00002233,2026-01-17,7,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002234,2026-01-17,8,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002235,2026-01-17,8,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,14.7,5
S00002236,2026-01-17,8,L001,Lチキ,ホットスナック,1,210,210,cloudy,14.7,5
S00002237,2026-01-17,8,D002,コーヒー 缶,飲料,1,130,130,cloudy,14.7,5
S00002238,2026-01-17,8,O004,おにぎり 梅,おにぎり,1,120,120,cloudy,14.7,5
S00002239,2026-01-17,8,K003,からあげクン チーズ,ホットスナック,2,238,476,cloudy,14.7,5
S00002240,2026-01-17,8,D004,コーラ 500ml,飲料,1,170,170,cloudy,14.7,5
S00002241,2026-01-17,8,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,14.7,5
S00002242,2026-01-17,8,N002,ピザまん,中華まん,1,150,150,cloudy,14.7,5
S00002243,2026-01-17,8,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002244,2026-01-17,8,C002,カップ麺 味噌,カップ麺,1,220,220,cloudy,14.7,5
S00002245,2026-01-17,9,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,14.7,5
S00002246,2026-01-17,9,B001,幕の内弁当,弁当,1,498,498,cloudy,14.7,5
S00002247,2026-01-17,9,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,14.7,5
S00002248,2026-01-17,9,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,14.7,5
S00002249,2026-01-17,9,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,14.7,5
S00002250,2026-01-17,9,D001,お茶 500ml,飲料,1,150,150,cloudy,14.7,5
S00002251,2026-01-17,9,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,14.7,5
S00002252,2026-01-17,9,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002253,2026-01-17,9,D003,スポーツドリンク,飲料,3,160,480,cloudy,14.7,5
S00002254,2026-01-17,9,I002,アイスクリーム チョコ,アイス,1,180,180,cloudy,14.7,5
S00002255,2026-01-17,10,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,14.7,5
S00002256,2026-01-17,10,O002,おにぎり ツナマヨ,おにぎり,1,130,130,cloudy,14.7,5
S00002257,2026-01-17,10,D004,コーラ 500ml,飲料,3,170,510,cloudy,14.7,5
S00002258,2026-01-17,10,D001,お茶 500ml,飲料,1,150,150,cloudy,14.7,5
S00002259,2026-01-17,10,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,cloudy,14.7,5
S00002260,2026-01-17,10,D004,コーラ 500ml,飲料,1,170,170,cloudy,14.7,5
S00002261,2026-01-17,10,SW02,プリン,スイーツ,1,180,180,cloudy,14.7,5
S00002262,2026-01-17,10,K001,からあげクン レギュラー,ホットスナック,1,238,238,cloudy,14.7,5
S00002263,2026-01-17,10,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002264,2026-01-17,10,OD01,おでん 大根,おでん,3,90,270,cloudy,14.7,5
S00002265,2026-01-17,10,K001,からあげクン レギュラー,ホットスナック,1,238,238,cloudy,14.7,5
S00002266,2026-01-17,10,OD02,おでん たまご,おでん,1,100,100,cloudy,14.7,5
S00002267,2026-01-17,10,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,14.7,5
S00002268,2026-01-17,11,O002,おにぎり ツナマヨ,おにぎり,1,130,130,cloudy,14.7,5
S00002269,2026-01-17,11,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,14.7,5
S00002270,2026-01-17,11,N001,肉まん,中華まん,1,150,150,cloudy,14.7,5
S00002271,2026-01-17,11,O004,おにぎり 梅,おにぎり,1,120,120,cloudy,14.7,5
S00002272,2026-01-17,11,S002,サンドイッチ ハムチーズ,サンドイッチ,2,328,656,cloudy,14.7,5
S00002273,2026-01-17,11,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002274,2026-01-17,11,C002,カップ麺 味噌,カップ麺,1,220,220,cloudy,14.7,5
S00002275,2026-01-17,11,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,14.7,5
S00002276,2026-01-17,11,L001,Lチキ,ホットスナック,1,210,210,cloudy,14.7,5
S00002277,2026-01-17,11,B003,チキン南蛮弁当,弁当,3,548,1644,cloudy,14.7,5
S00002278,2026-01-17,11,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,14.7,5
S00002279,2026-01-17,11,C002,カップ麺 味噌,カップ麺,1,220,220,cloudy,14.7,5
S00002280,2026-01-17,11,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002281,2026-01-17,12,K001,からあげクン レギュラー,ホットスナック,1,238,238,cloudy,14.7,5
S00002282,2026-01-17,12,O004,おにぎり 梅,おにぎり,3,120,360,cloudy,14.7,5
S00002283,2026-01-17,12,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,14.7,5
S00002284,2026-01-17,12,OD01,おでん 大根,おでん,1,90,90,cloudy,14.7,5
S00002285,2026-01-17,12,B001,幕の内弁当,弁当,1,498,498,cloudy,14.7,5
S00002286,2026-01-17,12,L002,Lチキ 旨辛,ホットスナック,1,210,210,cloudy,14.7,5
S00002287,2026-01-17,12,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002288,2026-01-17,12,N001,肉まん,中華まん,1,150,150,cloudy,14.7,5
S00002289,2026-01-17,12,OD02,おでん たまご,おでん,1,100,100,cloudy,14.7,5
S00002290,2026-01-17,12,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,14.7,5
S00002291,2026-01-17,12,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002292,2026-01-17,12,OD01,おでん 大根,おでん,1,90,90,cloudy,14.7,5
S00002293,2026-01-17,12,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002294,2026-01-17,12,B001,幕の内弁当,弁当,1,498,498,cloudy,14.7,5
S00002295,2026-01-17,12,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002296,2026-01-17,12,B003,チキン南蛮弁当,弁当,1,548,548,cloudy,14.7,5
S00002297,2026-01-17,12,C001,カップ麺 醤油,カップ麺,1,220,220,cloudy,14.7,5
S00002298,2026-01-17,12,O004,おにぎり 梅,おにぎり,1,120,120,cloudy,14.7,5
S00002299,2026-01-17,12,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002300,2026-01-17,12,O004,おにぎり 梅,おにぎり,1,120,120,cloudy,14.7,5
S00002301,2026-01-17,13,K003,からあげクン チーズ,ホットスナック,2,238,476,cloudy,14.7,5
S00002302,2026-01-17,13,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002303,2026-01-17,13,B001,幕の内弁当,弁当,2,498,996,cloudy,14.7,5
S00002304,2026-01-17,13,K001,からあげクン レギュラー,ホットスナック,2,238,476,cloudy,14.7,5
S00002305,2026-01-17,13,O004,おにぎり 梅,おにぎり,2,120,240,cloudy,14.7,5
S00002306,2026-01-17,13,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002307,2026-01-17,13,O003,おにぎり 明太子,おにぎり,1,150,150,cloudy,14.7,5
S00002308,2026-01-17,13,O003,おにぎり 明太子,おにぎり,3,150,450,cloudy,14.7,5
S00002309,2026-01-17,13,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002310,2026-01-17,13,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002311,2026-01-17,13,D003,スポーツドリンク,飲料,1,160,160,cloudy,14.7,5
S00002312,2026-01-17,13,L002,Lチキ 旨辛,ホットスナック,1,210,210,cloudy,14.7,5
S00002313,2026-01-17,13,SW01,シュークリーム,スイーツ,1,150,150,cloudy,14.7,5
S00002314,2026-01-17,13,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002315,2026-01-17,13,S001,サンドイッチ たまご,サンドイッチ,1,298,298,cloudy,14.7,5
S00002316,2026-01-17,14,D003,スポーツドリンク,飲料,1,160,160,cloudy,14.7,5
S00002317,2026-01-17,14,O003,おにぎり 明太子,おにぎり,3,150,450,cloudy,14.7,5
S00002318,2026-01-17,14,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,14.7,5
S00002319,2026-01-17,14,C002,カップ麺 味噌,カップ麺,1,220,220,cloudy,14.7,5
S00002320,2026-01-17,14,B002,のり弁当,弁当,1,398,398,cloudy,14.7,5
S00002321,2026-01-17,14,B002,のり弁当,弁当,1,398,398,cloudy,14.7,5
S00002322,2026-01-17,14,C001,カップ麺 醤油,カップ麺,1,220,220,cloudy,14.7,5
S00002323,2026-01-17,14,I002,アイスクリーム チョコ,アイス,1,180,180,cloudy,14.7,5
S00002324,2026-01-17,14,B001,幕の内弁当,弁当,1,498,498,cloudy,14.7,5
S00002325,2026-01-17,14,L002,Lチキ 旨辛,ホットスナック,1,210,210,cloudy,14.7,5
S00002326,2026-01-17,14,OD02,おでん たまご,おでん,1,100,100,cloudy,14.7,5
S00002327,2026-01-17,14,C002,カップ麺 味噌,カップ麺,1,220,220,cloudy,14.7,5
S00002328,2026-01-17,14,D002,コーヒー 缶,飲料,1,130,130,cloudy,14.7,5
S00002329,2026-01-17,14,OD01,おでん 大根,おでん,1,90,90,cloudy,14.7,5
S00002330,2026-01-17,14,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,14.7,5
S00002331,2026-01-17,14,I001,アイスクリーム バニラ,アイス,1,180,180,cloudy,14.7,5
S00002332,2026-01-17,14,S001,サンドイッチ たまご,サンドイッチ,2,298,596,cloudy,14.7,5
S00002333,2026-01-17,14,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002334,2026-01-17,15,SW01,シュークリーム,スイーツ,1,150,150,cloudy,14.7,5
S00002335,2026-01-17,15,N001,肉まん,中華まん,1,150,150,cloudy,14.7,5
S00002336,2026-01-17,15,OD02,おでん たまご,おでん,3,100,300,cloudy,14.7,5
S00002337,2026-01-17,15,D001,お茶 500ml,飲料,1,150,150,cloudy,14.7,5
S00002338,2026-01-17,15,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002339,2026-01-17,15,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002340,2026-01-17,15,B001,幕の内弁当,弁当,1,498,498,cloudy,14.7,5
S00002341,2026-01-17,15,D002,コーヒー 缶,飲料,1,130,130,cloudy,14.7,5
S00002342,2026-01-17,15,N001,肉まん,中華まん,1,150,150,cloudy,14.7,5
S00002343,2026-01-17,16,O004,おにぎり 梅,おにぎり,1,120,120,cloudy,14.7,5
S00002344,2026-01-17,16,D004,コーラ 500ml,飲料,1,170,170,cloudy,14.7,5
S00002345,2026-01-17,16,O002,おにぎり ツナマヨ,おにぎり,1,130,130,cloudy,14.7,5
S00002346,2026-01-17,16,D001,お茶 500ml,飲料,1,150,150,cloudy,14.7,5
S00002347,2026-01-17,16,O001,おにぎり 鮭,おにぎり,1,140,140,cloudy,14.7,5
S00002348,2026-01-17,16,S001,サンドイッチ たまご,サンドイッチ,3,298,894,cloudy,14.7,5
S00002349,2026-01-17,16,D003,スポーツドリンク,飲料,1,160,160,cloudy,14.7,5
S00002350,2026-01-17,16,I002,アイスクリーム チョコ,アイス,1,180,180,cloudy,14.7,5
S00002351,2026-01-17,16,SW01,シュークリーム,スイーツ,1,150,150,cloudy,14.7,5
S00002352,2026-01-17,16,D001,お茶 500ml,飲料,1,150,150,cloudy,14.7,5
S00002353,2026-01-17,17,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,cloudy,14.7,5
S00002354,2026-01-17,17,OD03,おでん ちくわ,おでん,1,110,110,cloudy,14.7,5
S00002355,2026-01-17,17,SW02,プリン,スイーツ,1,180,180,cloudy,14.7,5
S00002356,2026-01-17,17,K003,からあげクン チーズ,ホットスナック,1,238,238,cloudy,14.7,5
S00002357,2026-01-17,17,OD01,おでん 大根,おでん,1,90,90,cloudy,14.7,5
S00002358,2026-01-17,17,D001,お茶 500ml,飲料,1,150,150,cloudy,14.7,5
S00002359,2026-01-17,17,K002,からあげクン レッド,ホットスナック,1,238,238,cloudy,14.7,5
S00002360,2026-01-17,17,C002,カップ麺 味噌,カップ麺,2,220,440,cloudy,14.7,5
